seed,ep,reward
0,786,40.0
0,787,70.0
0,788,20.0
0,789,100.0
0,790,0.0
0,791,0.0
0,792,20.0
0,793,10.0
0,794,30.0
0,795,-20.0
0,796,20.0
0,797,40.0
0,798,60.0
0,799,0.0
0,800,70.0
0,801,20.0
0,802,20.0
0,803,70.0
0,804,50.0
0,805,70.0
0,806,50.0
0,807,0.0
0,808,10.0
0,809,20.0
0,810,20.0
0,811,0.0
0,812,20.0
0,813,20.0
0,814,10.0
0,815,-10.0
0,816,30.0
0,817,70.0
0,818,0.0
0,819,0.0
0,820,0.0
0,821,0.0
0,822,0.0
0,823,-40.0
0,824,-10.0
0,825,0.0
0,826,50.0
0,827,40.0
0,828,10.0
0,829,0.0
0,830,20.0
0,831,-30.0
0,832,20.0
0,833,30.0
0,834,-10.0
0,835,30.0
0,836,10.0
0,837,-30.0
0,838,20.0
0,839,-20.0
0,840,40.0
0,841,30.0
0,842,10.0
0,843,20.0
0,844,0.0
0,845,-20.0
0,846,0.0
0,847,40.0
0,848,-20.0
0,849,20.0
0,850,70.0
0,851,-20.0
0,852,20.0
0,853,-10.0
0,854,-10.0
0,855,10.0
0,856,-20.0
0,857,0.0
0,858,70.0
0,859,10.0
0,860,60.0
0,861,10.0
0,862,-30.0
0,863,20.0
0,864,20.0
0,865,-10.0
0,866,-30.0
0,867,-10.0
0,868,-30.0
0,869,40.0
0,870,10.0
0,871,30.0
0,872,20.0
0,873,-10.0
0,874,10.0
0,875,30.0
0,876,20.0
0,877,60.0
0,878,-20.0
0,879,-40.0
0,880,20.0
0,881,10.0
0,882,20.0
0,883,20.0
0,884,50.0
0,885,-10.0
0,886,0.0
0,887,70.0
0,888,130.0
0,889,60.0
0,890,30.0
0,891,40.0
0,892,40.0
0,893,10.0
0,894,-20.0
0,895,40.0
0,896,0.0
0,897,50.0
0,898,10.0
0,899,50.0
0,900,-10.0
0,901,0.0
0,902,0.0
0,903,-40.0
0,904,20.0
0,905,60.0
0,906,-30.0
0,907,20.0
0,908,-30.0
0,909,30.0
0,910,10.0
0,911,0.0
0,912,40.0
0,913,0.0
0,914,80.0
0,915,50.0
0,916,-30.0
0,917,0.0
0,918,30.0
0,919,0.0
0,920,0.0
0,921,30.0
0,922,40.0
0,923,-10.0
0,924,60.0
0,925,-10.0
0,926,40.0
0,927,-10.0
0,928,0.0
0,929,50.0
0,930,20.0
0,931,-10.0
0,932,50.0
0,933,30.0
0,934,60.0
0,935,-10.0
0,936,30.0
0,937,20.0
0,938,50.0
0,939,0.0
0,940,0.0
0,941,-10.0
0,942,30.0
0,943,130.0
0,944,40.0
0,945,40.0
0,946,30.0
0,947,10.0
0,948,-10.0
0,949,90.0
0,950,80.0
0,951,30.0
0,952,50.0
0,953,40.0
0,954,60.0
0,955,20.0
0,956,20.0
0,957,30.0
0,958,-10.0
0,959,50.0
0,960,80.0
0,961,40.0
0,962,50.0
0,963,70.0
0,964,70.0
0,965,40.0
0,966,60.0
0,967,40.0
0,968,110.0
0,969,20.0
0,970,-10.0
0,971,20.0
0,972,70.0
0,973,50.0
0,974,40.0
0,975,10.0
0,976,20.0
0,977,50.0
0,978,20.0
0,979,50.0
0,980,70.0
0,981,100.0
0,982,60.0
0,983,10.0
0,984,50.0
0,985,20.0
0,986,-10.0
0,987,-10.0
0,988,-20.0
0,989,-10.0
0,990,50.0
0,991,40.0
0,992,0.0
0,993,30.0
0,994,80.0
0,995,0.0
0,996,-10.0
0,997,0.0
0,998,40.0
0,999,30.0
0,1000,10.0
0,1001,-10.0
0,1002,10.0
0,1003,-10.0
0,1004,-30.0
0,1005,40.0
0,1006,40.0
0,1007,30.0
0,1008,10.0
0,1009,50.0
0,1010,10.0
0,1011,50.0
0,1012,50.0
0,1013,20.0
0,1014,-30.0
0,1015,-10.0
0,1016,20.0
0,1017,-10.0
0,1018,10.0
0,1019,0.0
0,1020,20.0
0,1021,20.0
0,1022,10.0
0,1023,20.0
0,1024,30.0
0,1025,30.0
0,1026,10.0
0,1027,-20.0
0,1028,30.0
0,1029,-40.0
0,1030,-10.0
0,1031,50.0
0,1032,30.0
0,1033,30.0
0,1034,20.0
0,1035,50.0
0,1036,-10.0
0,1037,50.0
0,1038,0.0
0,1039,130.0
0,1040,50.0
0,1041,40.0
0,1042,60.0
0,1043,-20.0
0,1044,-20.0
0,1045,-20.0
0,1046,40.0
0,1047,10.0
0,1048,70.0
0,1049,90.0
0,1050,100.0
0,1051,50.0
0,1052,30.0
0,1053,0.0
0,1054,-30.0
0,1055,-30.0
0,1056,30.0
0,1057,-20.0
0,1058,-10.0
0,1059,20.0
0,1060,10.0
0,1061,0.0
0,1062,30.0
0,1063,30.0
0,1064,40.0
0,1065,10.0
0,1066,0.0
0,1067,10.0
0,1068,0.0
0,1069,20.0
0,1070,10.0
0,1071,30.0
0,1072,110.0
0,1073,30.0
0,1074,80.0
0,1075,-10.0
0,1076,30.0
0,1077,-20.0
0,1078,60.0
0,1079,60.0
0,1080,80.0
0,1081,80.0
0,1082,10.0
0,1083,40.0
0,1084,30.0
0,1085,10.0
0,1086,50.0
0,1087,20.0
0,1088,0.0
0,1089,20.0
0,1090,0.0
0,1091,10.0
0,1092,20.0
0,1093,-10.0
0,1094,20.0
0,1095,0.0
0,1096,80.0
0,1097,-10.0
0,1098,0.0
0,1099,60.0
0,1100,-20.0
0,1101,20.0
0,1102,40.0
0,1103,0.0
0,1104,10.0
0,1105,-20.0
0,1106,40.0
0,1107,0.0
0,1108,0.0
0,1109,-10.0
0,1110,110.0
0,1111,30.0
0,1112,90.0
0,1113,40.0
0,1114,70.0
0,1115,10.0
0,1116,40.0
0,1117,90.0
0,1118,120.0
0,1119,0.0
0,1120,-10.0
0,1121,20.0
0,1122,-30.0
0,1123,20.0
0,1124,20.0
0,1125,-20.0
0,1126,10.0
0,1127,50.0
0,1128,60.0
0,1129,50.0
0,1130,20.0
0,1131,110.0
0,1132,10.0
0,1133,10.0
0,1134,100.0
0,1135,10.0
0,1136,-30.0
0,1137,-10.0
0,1138,40.0
0,1139,50.0
0,1140,20.0
0,1141,0.0
0,1142,30.0
0,1143,-20.0
0,1144,70.0
0,1145,20.0
0,1146,10.0
0,1147,-10.0
0,1148,20.0
0,1149,10.0
0,1150,-10.0
0,1151,10.0
0,1152,70.0
0,1153,40.0
0,1154,20.0
0,1155,70.0
0,1156,0.0
0,1157,20.0
0,1158,0.0
0,1159,60.0
0,1160,70.0
0,1161,10.0
0,1162,50.0
0,1163,20.0
0,1164,90.0
0,1165,-20.0
0,1166,60.0
0,1167,-30.0
0,1168,10.0
0,1169,0.0
0,1170,-10.0
0,1171,20.0
0,1172,30.0
0,1173,70.0
0,1174,60.0
0,1175,10.0
0,1176,0.0
0,1177,70.0
0,1178,0.0
0,1179,-20.0
0,1180,10.0
0,1181,30.0
0,1182,10.0
0,1183,80.0
0,1184,50.0
0,1185,130.0
0,1186,80.0
0,1187,50.0
0,1188,50.0
0,1189,120.0
0,1190,80.0
0,1191,-40.0
0,1192,-40.0
0,1193,50.0
0,1194,70.0
0,1195,20.0
0,1196,-20.0
0,1197,30.0
0,1198,30.0
0,1199,30.0
0,1200,-10.0
0,1201,-30.0
0,1202,-10.0
0,1203,20.0
0,1204,-20.0
0,1205,0.0
0,1206,20.0
0,1207,10.0
0,1208,20.0
0,1209,20.0
0,1210,-20.0
0,1211,-40.0
0,1212,0.0
0,1213,-20.0
0,1214,30.0
0,1215,10.0
